"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"CDS:b2322:yfcJ:putative_arabinose_efflux_transporter:cds2306:-:1178:NC_000913.3"	0.590461798433971	2.92878427135215	0.198116656978693	0.656245340097133	0.830730588859222
"CDS:b2225:yfaP:DUF2135_family_protein2C_putative_host_defense_protein:cds2208:-:776:NC_000913.3"	-0.455061667240384	3.48144451318081	0.197964469309862	0.656368908803896	0.830730588859222
"CDS:b1146:croE:e14_prophage3B_putative_DNA-binding_transcriptional_regulator:cds1122:+:200:NC_000913.3"	-0.876275088309914	2.02108075084286	0.197792063707383	0.656508962212778	0.830730588859222
"CDS:b2629:yfjM:CP4-57_prophage3B_uncharacterized_protein:cds2605:-:263:NC_000913.3"	-0.876275088309914	2.02108075084286	0.197792063707383	0.656508962212778	0.830730588859222
"CDS:b1956:yedQ:putative_membrane-anchored_diguanylate_cyclase:cds1942:-:1694:NC_000913.3"	-0.396480371060527	5.81891644702693	0.19749928537082	0.656746967809062	0.830795196397231
"CDS:b2951:yggS:UPF0001_family_protein2C_PLP-binding:cds2905:+:704:NC_000913.3"	-0.329815053208474	5.15992958025034	0.196610902875607	0.657470447877235	0.831102829018124
"CDS:b3009:yghB:general_envelope_maintenance_protein3B_DedA_family_inner_membrane_protein:cds2959:+:659:NC_000913.3"	0.270004798769984	6.02222386759877	0.196489607578065	0.657569379898967	0.831102829018124
"CDS:b4251:bdcR:transcriptional_repressor_for_divergent_bdcA:cds4166:+:593:NC_000913.3"	-0.41330934303063	4.33693032887609	0.196347566424685	0.657685279307219	0.831102829018124
"CDS:b1860:ruvB:ATP-dependent_DNA_helicase2C_component_of_RuvABC_resolvasome:cds1851:-:1010:NC_000913.3"	0.295788390064139	5.50469374774666	0.196282705118221	0.657738219994766	0.831102829018124
"CDS:b3463:ftsE:putative_ABC_superfamily_transporter_ATP-binding_subunit:cds3398:-:668:NC_000913.3"	0.25551536513058	6.3134779402974	0.195629613473506	0.658271866374054	0.8315406976027
"CDS:b2469:narQ:sensory_histidine_kinase_in_two-component_regulatory_system_with_NarP_28NarL29:cds2448:+:1700:NC_000913.3"	-0.300570483723236	5.74983974002588	0.195058447039576	0.658739444715874	0.831894882727293
"CDS:b2879:ssnA:putative_chlorohydrolase2Faminohydrolase:cds2835:+:1328:NC_000913.3"	0.618959174446004	2.79572713878693	0.194389630760784	0.659288003926635	0.832114708733304
"CDS:b4703:pmrR:putative_membrane-bound_BasS_regulator:cds4028:+:89:NC_000913.3"	0.618959174446004	2.79572713878693	0.194389630760784	0.659288003926635	0.832114708733304
"CDS:b1871:cmoB:tRNA_28cmo5U3429-carboxymethyltransferase2C_carboxy-SAM-dependent:cds1863:+:971:NC_000913.3"	0.303790804875635	5.22984687072296	0.193223459198699	0.660247193164399	0.833088735497612
"CDS:b1590:ynfH:oxidoreductase2C_membrane_subunit:cds1577:+:854:NC_000913.3"	-0.319718994060024	5.14100210056671	0.192938083923147	0.660482443349528	0.833149014545927
"CDS:b0144:gluQ:glutamyl-Q_tRNA28Asp29_synthetase:cds139:-:926:NC_000913.3"	-0.337025286824202	4.78077402270053	0.192672576827414	0.660701501574181	0.833188840237134
"CDS:b3708:tnaA:tryptophanase2FL-cysteine_desulfhydrase2C_PLP-dependent:cds3656:+:1415:NC_000913.3"	-0.341851684875355	12.0246571758338	0.192362189603614	0.660957816766803	0.833275613535226
"CDS:b1358:ydaT:Rac_prophage3B_uncharacterized_protein:cds1345:+:422:NC_000913.3"	0.831742901543132	1.6271909053256	0.191986031949779	0.661268775322237	0.833431207467958
"CDS:b0820:ybiT:putative_transporter_subunit_of_ABC_superfamily,_ATP-binding_component:cds801:+:1592:NC_000913.3"	0.257488911970157	6.97257096466616	0.191655828245363	0.661542044513079	0.833539224784837
"CDS:b1897:otsB:trehalose-6-phosphate_phosphatase2C_biosynthetic:cds1889:-:800:NC_000913.3"	0.38753838862253	4.89494043279765	0.190472765107955	0.66252343021533	0.834539150758766
"CDS:b0873:hcp:hybrid-cluster_5B4Fe-2S-2O5D_protein_in_anaerobic_terminal_reductases:cds854:-:1652:NC_000913.3"	0.366929045558188	7.33800369894149	0.190033008285184	0.662889146431428	0.834763209617814
"CDS:b1743:spy:periplasmic_ATP-independent_protein_refolding_chaperone2C_stress-induced:cds1731:-:485:NC_000913.3"	0.374986849504382	4.77234822530962	0.189767716618502	0.663110015280224	0.834804789774876
"CDS:b2893:dsbC:protein_disulfide_isomerase_II:cds2849:-:710:NC_000913.3"	0.266723696218912	6.23510939755702	0.189035621585035	0.663720476115247	0.834930863000065
"CDS:b3354:yheU:UPF0270_family_protein:cds3292:+:218:NC_000913.3"	-0.332008372360668	4.82597461988951	0.189003070672412	0.663747651460968	0.834930863000065
"CDS:b0093:ftsQ:divisome_assembly_protein2C_membrane_anchored_protein_involved_in_growth_of_wall_at_septum:cds90:+:830:NC_000913.3"	0.245045059570626	7.40980195614478	0.188971760430858	0.663773793649692	0.834930863000065
"CDS:b2788:gudX:glucarate_dehydratase-related_protein2C_substrate_unknown:cds2750:-:1340:NC_000913.3"	0.488156096768218	3.89860857830916	0.188004419181423	0.664582737829266	0.835711852550441
"CDS:b1686:menI:12C4-dihydroxy-2-naphthoyl-CoA_hydrolase:cds1674:-:410:NC_000913.3"	0.355756742201208	4.36289353773974	0.186627024496485	0.66573886895988	0.83689580603918
"CDS:b2963:mltC:membrane-bound_lytic_murein_transglycosylase_C:cds2917:+:1079:NC_000913.3"	0.332005507440986	5.22962947298544	0.186434471522389	0.665900893374109	0.83689580603918
"CDS:b3216:yhcD:putative_outer_membrane_fimbrial_subunit_usher_protein:cds3160:+:2381:NC_000913.3"	-0.343408809086754	4.85932993528647	0.185945551730648	0.666312743263191	0.837176655657795
"CDS:b2252:ais:putative_LPS_core_heptose28II29-phosphate_phosphatase:cds2235:-:602:NC_000913.3"	-0.601284585552275	2.43803642838835	0.185434432451082	0.666743980373517	0.837350312394621
"CDS:b2171:yeiP:elongation_factor_P-like_protein:cds2156:+:572:NC_000913.3"	0.264263803088755	5.92507191056139	0.185335179612947	0.666827802782305	0.837350312394621
"CDS:b0974:hyaC:hydrogenase_12C_b-type_cytochrome_subunit:cds953:+:707:NC_000913.3"	0.749731136435435	1.95512520722022	0.184947016385974	0.667155875583716	0.837404660162711
"CDS:b0200:gmhB:D2CD-heptose_12C7-bisphosphate_phosphatase:cds195:+:575:NC_000913.3"	-0.239237709478984	6.77967222454044	0.184632674854635	0.667421853891409	0.837404660162711
"CDS:b0931:pncB:nicotinate_phosphoribosyltransferase:cds911:-:1202:NC_000913.3"	-0.246956894060104	7.01881794404143	0.184331460240925	0.667676976704226	0.837404660162711
"CDS:b4121:yjdF:DUF2238_family_inner_membrane_protein:cds4038:-:629:NC_000913.3"	-0.413366388407393	3.77300266533197	0.184022867671582	0.667938604643101	0.837404660162711
"CDS:b1385:feaB:phenylacetaldehyde_dehydrogenase:cds1372:+:1499:NC_000913.3"	-0.407184790227954	4.34789969406579	0.183618357450979	0.668281946219039	0.837404660162711
"CDS:b4048:yjbM:uncharacterized_protein:cds3963:+:707:NC_000913.3"	-0.621728535257845	2.4499693861007	0.183509656551774	0.668374286039459	0.837404660162711
"CDS:b0460:hha:modulator_of_gene_expression2C_with_H-NS:cds451:-:218:NC_000913.3"	-0.326209092374916	6.26845281875013	0.183329972444938	0.668526996052485	0.837404660162711
"CDS:b0493:ybbO:putative_oxidoreductase:cds484:-:809:NC_000913.3"	0.284597412996121	5.55054983574003	0.183096381575346	0.668725652820477	0.837404660162711
"CDS:b4373:rimI:ribosomal-protein-S18-alanine_N-acetyltransferase:cds4287:+:446:NC_000913.3"	0.339865340845624	4.54664839914156	0.182906424133864	0.668887312210087	0.837404660162711
"CDS:b0651:rihA:ribonucleoside_hydrolase_1:cds647:-:935:NC_000913.3"	0.271814628896128	8.53505106640722	0.182721282497333	0.669044968791308	0.837404660162711
"ncRNA:rdlC:rna39:+:67:NC_000913.3"	0.585043137837388	2.91966477260058	0.182705313128058	0.66905857186538	0.837404660162711
"CDS:b1861:ruvA:component_of_RuvABC_resolvasome2C_regulatory_subunit:cds1852:-:611:NC_000913.3"	0.259448472600581	5.91971212007971	0.182486690229408	0.669244870591942	0.837404660162711
"CDS:b1794:yeaP:diguanylate_cyclase:cds1782:+:1025:NC_000913.3"	-0.302742653129578	6.34516079637134	0.182397705410839	0.669320736475686	0.837404660162711
"CDS:b3940:metL:Bifunctional_aspartokinase2Fhomoserine_dehydrogenase_2:cds3867:+:2432:NC_000913.3"	0.237345433777413	6.7236608009003	0.181879324485174	0.669763128645553	0.837523430235768
"CDS:b0742:ybgF:periplasmic_TolA-binding_protein:cds730:+:791:NC_000913.3"	-0.25092599517291	8.01279832749552	0.181844833292758	0.669792590247057	0.837523430235768
"CDS:b3125:garR:tartronate_semialdehyde_reductase:cds3070:-:884:NC_000913.3"	-0.471893708166577	5.68873447231397	0.181134345167188	0.670400209187135	0.837821574129623
"CDS:b1191:cvrA:putative_cation2Fproton_antiporter:cds1171:-:1736:NC_000913.3"	-0.241638390979311	6.52146636669204	0.181125149961765	0.670408082269338	0.837821574129623
"CDS:b0468:ybaN:DUF454_family_inner_membrane_protein:cds459:+:377:NC_000913.3"	0.447450199641491	3.48238868728365	0.180898243693316	0.670602437875981	0.837828854068277
"CDS:b1768:pncA:nicotinamidase2Fpyrazinamidase:cds1756:+:641:NC_000913.3"	0.309542185860671	5.35142398500891	0.17969598951602	0.671634632590771	0.838746089700627
"CDS:b2209:eco:ecotin2C_a_serine_protease_inhibitor:cds2192:+:488:NC_000913.3"	0.236320594315635	6.6378510824003	0.17960313508386	0.671714522001887	0.838746089700627
"CDS:b3220:yhcG:DUF1016_family_protein_in_the_PD-28D2FE29XK_nuclease_superfamily:cds3164:+:1127:NC_000913.3"	0.501460190870636	4.00140381259271	0.179005660095415	0.672229156671161	0.838746089700627
"CDS:b1524:glsB:glutaminase_2:cds1509:-:926:NC_000913.3"	-0.313980711079332	4.95298112063148	0.178774525439947	0.672428515981946	0.838746089700627
"CDS:b3257:yhdT:DUF997_family_putative_inner_membrane_protein:cds3201:+:242:NC_000913.3"	-0.55222978922975	2.76054842759685	0.178529729898428	0.672639823858255	0.838746089700627
"CDS:b3483:yhhH:putative_immunity_protein_for_putative_polymorphic_toxin_RhsB:cds3418:+:383:NC_000913.3"	-0.55222978922975	2.76054842759685	0.178529729898428	0.672639823858255	0.838746089700627
"CDS:b1724:ydiZ:uncharacterized_protein:cds1712:+:290:NC_000913.3"	0.437656751544816	4.07284596157426	0.178239940509233	0.672890191296243	0.838746089700627
"CDS:b0865:ybjP:lipoprotein:cds846:-:515:NC_000913.3"	0.270818208800106	5.74000566834057	0.178227095736951	0.672901294258632	0.838746089700627
"CDS:b4120:melB:melibiose,sodium_symporter:cds4037:+:1421:NC_000913.3"	-0.374296094312917	4.70588076204905	0.178072193020572	0.673035228594158	0.838746089700627
"CDS:b2531:iscR:isc_operon_transcriptional_repressor3B_suf_operon_transcriptional_activator3B_oxidative_stress-_and_iron_starvation-inducible3B_autorepressor:cds2512:-:488:NC_000913.3"	-0.375822659293031	5.06019614308506	0.17667034485012	0.674250447965143	0.839837808087318
"CDS:b3366:nirD:nitrite_reductase2C_NAD28P29H-binding2C_small_subunit:cds3304:+:326:NC_000913.3"	-0.292758312095999	7.13651016514917	0.17662572422822	0.674289221254624	0.839837808087318
"CDS:b0916:ycaQ:DUF1006_family_protein_with_C-terminal_wHTH_domain:cds896:+:1232:NC_000913.3"	0.348230677718267	4.78535911304968	0.176243034898542	0.674621997751027	0.839928478421109
"CDS:b0502:ylbG:putative_immunity_protein:cds493:-:356:NC_000913.3"	-0.448806091699146	3.76134353664062	0.176107422936432	0.674740024294185	0.839928478421109
"CDS:b0268:yagE:2-keto-3-deoxy_gluconate_28KDG29_aldolase3B_CP4-6_prophage:cds262:+:908:NC_000913.3"	0.28996425960857	5.99744264960331	0.175519752113596	0.675252107711522	0.840330542332681
"CDS:b3477:nikB:nickel_transporter_subunit:cds3412:+:944:NC_000913.3"	0.375997867660001	5.07231772633643	0.175052990356368	0.675659552168022	0.840382048817957
"CDS:b0358:yaiO:outer_membrane_protein:cds354:-:773:NC_000913.3"	-0.437149362892586	3.6034770757393	0.174569556783482	0.676082223201809	0.840382048817957
"CDS:b0801:ybiC:putative_dehydrogenase:cds782:+:1085:NC_000913.3"	-0.265189243658997	5.8531770498952	0.174410885694116	0.676221100821777	0.840382048817957
"CDS:b1769:ydjE:putative_transporter:cds1757:-:1358:NC_000913.3"	0.515775903267113	3.61792640048478	0.174400524712939	0.676230171899521	0.840382048817957
"CDS:b4483:tatD:quality_control_of_Tat-exported_FeS_proteins3B_Mg-dependent_cytoplasmic_DNase:cds3774:+:782:NC_000913.3"	-0.325740338613005	4.88360352744994	0.174390418329397	0.676239020380967	0.840382048817957
"CDS:b3777:yifN:peptidyl-prolyl_cis-trans_isomerase_C_28rotamase_C29:cds3717:-:242:NC_000913.3"	-0.348010223486313	4.43124936732138	0.173713810892583	0.676832099283509	0.840838613982121
"CDS:b3172:argG:argininosuccinate_synthetase:cds3117:+:1343:NC_000913.3"	0.275602717353888	5.98200815599405	0.173539825760884	0.676984824668773	0.840838613982121
"CDS:b0278:yagL:CP4-6_prophage3B_DNA-binding_protein:cds273:-:698:NC_000913.3"	-0.457335800428406	3.25751772739513	0.172492208364547	0.677906335027563	0.841337184052543
"CDS:b0696:kdpC:potassium_translocating_ATPase2C_subunit_C:cds683:-:572:NC_000913.3"	-0.457335800428406	3.25751772739513	0.172492208364547	0.677906335027563	0.841337184052543
"CDS:b1519:tam:trans-aconitate_methyltransferase:cds1504:+:758:NC_000913.3"	0.507488569069475	3.91569720986979	0.17243789698558	0.67795419804054	0.841337184052543
"CDS:b2275:yfbP:TPR-like_repeats-containing_protein:cds2259:+:848:NC_000913.3"	0.433192406838754	3.88319277500927	0.171415951457332	0.678856460625847	0.842221694869141
"CDS:b1741:cho:endonuclease_of_nucleotide_excision_repair:cds1729:+:887:NC_000913.3"	0.31463521191846	4.70518111327	0.170651156707369	0.679533751375593	0.84263355606286
"CDS:b3461:rpoH:RNA_polymerase2C_sigma_32_28sigma_H29_factor:cds3396:-:854:NC_000913.3"	-0.239929715852635	8.59702804109878	0.170612923895508	0.679567656374728	0.84263355606286
"CDS:b0304:rclA:reactive_chlorine_stress_species_28RCS29_resistance_protein3B_pyridine_nucleotide-dependent_disulfide_oxidoreductase_family:cds303:-:1325:NC_000913.3"	0.452628842592107	3.68020331167305	0.169996801351342	0.680114650434758	0.842815358919976
"CDS:b3861:yihF:DUF945_family_protein:cds3789:+:1430:NC_000913.3"	0.418569836972172	4.21614187259175	0.169643707242733	0.680428650587972	0.842815358919976
"CDS:b2170:setB:lactose2Fglucose_efflux_system:cds2154:+:1181:NC_000913.3"	0.392659028973455	4.17541641160832	0.169614532164256	0.680454612543383	0.842815358919976
"CDS:b2149:mglA:fused_methyl-galactoside_transporter_subunits_of_ABC_superfamily,_ATP-binding_components:cds2133:-:1520:NC_000913.3"	0.265695648689531	5.84283813966099	0.169489369151413	0.680566020689953	0.842815358919976
"CDS:b4114:eptA:lipid_A_phosphoethanolamine_transferase:cds4031:-:1643:NC_000913.3"	-0.486065226658654	3.59230217818987	0.169380978044988	0.68066253896575	0.842815358919976
"CDS:b2011:sbcB:exodeoxyribonuclease_I3B_exonuclease_I:cds1993:+:1427:NC_000913.3"	0.231257257294893	6.53607091509576	0.168389220636431	0.681547343713215	0.843611138793084
"CDS:b0076:leuO:global_transcription_factor:cds74:+:944:NC_000913.3"	-0.480585592536968	3.87666890552959	0.168235366743737	0.681684878354178	0.843611138793084
"CDS:b2207:napD:assembly_protein_for_periplasmic_nitrate_reductase:cds2190:-:263:NC_000913.3"	-0.24073484067258	6.91291237675661	0.167979814875558	0.681913486341183	0.843659112834136
"CDS:b1036:ycdZ:DUF1097_family_inner_membrane_protein:cds1014:+:491:NC_000913.3"	-0.329626366336578	5.70804592083561	0.167637090230329	0.682220395187071	0.843803906543652
"CDS:b2991:hybF:protein_involved_with_the_maturation_of_hydrogenases_1_and_2:cds2944:-:341:NC_000913.3"	0.435691079403536	4.85463220253318	0.166875597812295	0.682903622801665	0.844413939824875
"CDS:b3742:mioC:FMN-binding_protein_MioC:cds3690:-:443:NC_000913.3"	-0.244766300223967	6.90656609209063	0.166330482606936	0.683393829987625	0.84478502933658
"CDS:b4132:cadB:putative_lysine2Fcadaverine_transporter:cds4050:-:1334:NC_000913.3"	-0.422797655322639	4.03237450961572	0.165548454419653	0.684098725369348	0.845421227903611
"CDS:b3055:ygiM:SH3_domain_protein:cds3005:+:620:NC_000913.3"	-0.267229149488208	5.82473423763963	0.164858583172108	0.684722166197993	0.845952067423962
"CDS:b1614:ydgA:DUF945_family_protein:cds1602:+:1508:NC_000913.3"	0.233569320998597	8.18085631798922	0.164652182400918	0.684908987081777	0.845952067423962
"CDS:b3100:yqjK:uncharacterized_protein:cds3049:+:299:NC_000913.3"	-0.280257025498779	5.87029551530261	0.163732394867389	0.685743182462201	0.846131496682288
"CDS:b2718:hycH:hydrogenase_3_maturation_protein:cds2680:-:410:NC_000913.3"	0.454391306545236	3.11208100447406	0.163682395628963	0.685788607018945	0.846131496682288
"CDS:b0503:mnmH:tRNA_2-selenouridine_synthase2C_selenophosphate-dependent:cds494:-:1094:NC_000913.3"	0.309460908263662	4.88425448845205	0.1636157923744	0.685849128948804	0.846131496682288
"CDS:b0143:pcnB:poly28A29_polymerase:cds138:-:1397:NC_000913.3"	0.225243802804822	7.17076072688515	0.163357253863751	0.686084197061297	0.846131496682288
"CDS:b1693:aroD:3-dehydroquinate_dehydratase:cds1681:+:758:NC_000913.3"	-0.341441329808351	4.34041932532384	0.163222807410505	0.686206523860191	0.846131496682288
"CDS:b4553:ysaB:uncharacterized_protein:cds3499:-:299:NC_000913.3"	0.53979974675511	3.10916002152038	0.163077756113728	0.686338565267973	0.846131496682288
"CDS:b2201:ccmA:heme_exporter_subunit:cds2184:-:623:NC_000913.3"	-0.277510394417121	6.7261422530274	0.16302451421241	0.686387048951316	0.846131496682288
"CDS:b1877:yecT:uncharacterized_protein:cds1869:+:488:NC_000913.3"	0.551261057751421	2.55691642332833	0.162677468495126	0.68670330509956	0.846286602291304
"CDS:b4347:symE:toxic_peptide_regulated_by_antisense_sRNA_symR:cds4263:-:341:NC_000913.3"	0.557004319379517	2.67374776718933	0.162102332549425	0.687228280242983	0.84669093314595
"CDS:b0505:allA:ureidoglycolate_lyase2C_releasing_urea:cds496:+:482:NC_000913.3"	-0.416925931440868	3.74337164180733	0.161287768207617	0.687973657003116	0.84669093314595
"CDS:b0603:ybdO:putative_DNA-binding_transcriptional_regulator:cds601:-:902:NC_000913.3"	0.605558422611515	2.00828828842049	0.160860984571163	0.688365063334005	0.84669093314595
"CDS:b2919:scpB:methylmalonyl-CoA_decarboxylase2C_biotin-independent:cds2875:+:785:NC_000913.3"	0.605558422611515	2.00828828842049	0.160860984571163	0.688365063334005	0.84669093314595
"CDS:b3120:yhaB:uncharacterized_protein:cds3067:+:539:NC_000913.3"	0.605558422611515	2.00828828842049	0.160860984571163	0.688365063334005	0.84669093314595
"CDS:b3394:hofN:DNA_catabolic_putative_fimbrial_assembly_protein:cds3331:-:539:NC_000913.3"	0.605558422611515	2.00828828842049	0.160860984571163	0.688365063334005	0.84669093314595
"CDS:b3879:yihR:mutarotase_superfamily_protein2C_YihR_family:cds3807:-:926:NC_000913.3"	0.605558422611515	2.00828828842049	0.160860984571163	0.688365063334005	0.84669093314595
"CDS:b3702:dnaA:chromosomal_replication_initiator_protein_DnaA2C_DNA-binding_transcriptional_dual_regulator:cds3649:-:1403:NC_000913.3"	0.229712953455999	7.39498473189401	0.160507354916691	0.688689836504627	0.846856013676415
"CDS:b0793:ybhS:inner_membrane_putative_ABC_superfamily_transporter_permease:cds774:-:1133:NC_000913.3"	-0.323564814516434	4.73747198607695	0.160162245528749	0.689007185225708	0.847011875834868
"CDS:b2837:galR:galactose-inducible_d-galactose_regulon_transcriptional_repressor3B_autorepressor:cds2796:+:1031:NC_000913.3"	-0.242758727347124	6.75753457172815	0.15946483943331	0.689649704609069	0.847215992471145
"CDS:b0608:ybdR:putative_Zn-dependent_NAD28P29-binding_oxidoreductase:cds606:+:1238:NC_000913.3"	0.360118339296895	4.05282556680611	0.15916882589595	0.689922914015842	0.847215992471145
